,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name
0,0.29,0.0276,2,-22.48,0,0.0376,0.951,0.00517,0.0849,0.0394,113.976,audio_features,5xElXRYSACDUnb6FkLxQ72,spotify:track:5xElXRYSACDUnb6FkLxQ72,https://api.spotify.com/v1/tracks/5xElXRYSACDUnb6FkLxQ72,https://api.spotify.com/v1/audio-analysis/5xElXRYSACDUnb6FkLxQ72,131600,4,本当の気持ち
0,0.209,0.183,9,-15.04,1,0.038,0.954,0.805,0.0885,0.136,95.039,audio_features,09tukGvyaZGKfmMqVEmOwl,spotify:track:09tukGvyaZGKfmMqVEmOwl,https://api.spotify.com/v1/tracks/09tukGvyaZGKfmMqVEmOwl,https://api.spotify.com/v1/audio-analysis/09tukGvyaZGKfmMqVEmOwl,177819,4,A Morning in New Bark Town
0,0.554,0.171,0,-15.656,0,0.0338,0.865,0.893,0.109,0.16,90.005,audio_features,28ZcgF1HMRtdjIcAR5g9Ri,spotify:track:28ZcgF1HMRtdjIcAR5g9Ri,https://api.spotify.com/v1/tracks/28ZcgF1HMRtdjIcAR5g9Ri,https://api.spotify.com/v1/audio-analysis/28ZcgF1HMRtdjIcAR5g9Ri,198293,3,雪の日
0,0.24,0.0595,4,-20.655,1,0.0364,0.652,0.623,0.125,0.19,140.308,audio_features,2gRg2U10JdXoxoyjvl4K2X,spotify:track:2gRg2U10JdXoxoyjvl4K2X,https://api.spotify.com/v1/tracks/2gRg2U10JdXoxoyjvl4K2X,https://api.spotify.com/v1/audio-analysis/2gRg2U10JdXoxoyjvl4K2X,156063,4,Memories
0,0.172,0.125,4,-23.734,0,0.0381,0.947,0.839,0.155,0.0689,73.052,audio_features,4dBNsU1kyxFK8RCRq2iR0E,spotify:track:4dBNsU1kyxFK8RCRq2iR0E,https://api.spotify.com/v1/tracks/4dBNsU1kyxFK8RCRq2iR0E,https://api.spotify.com/v1/audio-analysis/4dBNsU1kyxFK8RCRq2iR0E,183483,4,Gurenge (Demon Slayer OP)
0,0.607,0.0803,5,-25.765,1,0.0423,0.995,0.821,0.125,0.481,126.25,audio_features,5eeMePNdlrbazuKZfItpfY,spotify:track:5eeMePNdlrbazuKZfItpfY,https://api.spotify.com/v1/tracks/5eeMePNdlrbazuKZfItpfY,https://api.spotify.com/v1/audio-analysis/5eeMePNdlrbazuKZfItpfY,56627,4,It's Better Not to Say It
0,0.518,0.16,7,-17.187,1,0.0594,0.986,0.966,0.485,0.613,126.95,audio_features,43qdhWFAyqJR48bjdnc3mG,spotify:track:43qdhWFAyqJR48bjdnc3mG,https://api.spotify.com/v1/tracks/43qdhWFAyqJR48bjdnc3mG,https://api.spotify.com/v1/audio-analysis/43qdhWFAyqJR48bjdnc3mG,101440,4,Ⅲ rain goes up
0,0.156,0.0716,7,-22.569,1,0.0397,0.994,0.906,0.109,0.0384,79.593,audio_features,2JYrCl2Ni9vXibdmHqbU87,spotify:track:2JYrCl2Ni9vXibdmHqbU87,https://api.spotify.com/v1/tracks/2JYrCl2Ni9vXibdmHqbU87,https://api.spotify.com/v1/audio-analysis/2JYrCl2Ni9vXibdmHqbU87,98667,3,Crepuscule - Tokyo III
0,0.513,0.0306,0,-22.455,0,0.0508,0.995,0.957,0.12,0.12,97.715,audio_features,0AKoJFpy4ZmR7PfWvHW1x5,spotify:track:0AKoJFpy4ZmR7PfWvHW1x5,https://api.spotify.com/v1/tracks/0AKoJFpy4ZmR7PfWvHW1x5,https://api.spotify.com/v1/audio-analysis/0AKoJFpy4ZmR7PfWvHW1x5,195027,4,"A Sea of Clouds in the Moonlight (from ""Castle in the Sky"") - Piano Version"
0,0.274,0.111,0,-18.814,0,0.0358,0.951,0.915,0.0912,0.0539,81.922,audio_features,7eKypR55QcGtFNgKdtMCUF,spotify:track:7eKypR55QcGtFNgKdtMCUF,https://api.spotify.com/v1/tracks/7eKypR55QcGtFNgKdtMCUF,https://api.spotify.com/v1/audio-analysis/7eKypR55QcGtFNgKdtMCUF,142280,4,サラダ~心痛
0,0.401,0.0852,2,-18.914,0,0.0517,0.984,0.935,0.0978,0.121,86.387,audio_features,4bIgqIAnAvkynszhnTxV95,spotify:track:4bIgqIAnAvkynszhnTxV95,https://api.spotify.com/v1/tracks/4bIgqIAnAvkynszhnTxV95,https://api.spotify.com/v1/audio-analysis/4bIgqIAnAvkynszhnTxV95,128000,4,"tender smile, gentle feeling"
0,0.372,0.21,2,-22.998,1,0.06,0.968,0.924,0.117,0.229,94.943,audio_features,3zAsQh1bA6kjiewwBeMhEE,spotify:track:3zAsQh1bA6kjiewwBeMhEE,https://api.spotify.com/v1/tracks/3zAsQh1bA6kjiewwBeMhEE,https://api.spotify.com/v1/audio-analysis/3zAsQh1bA6kjiewwBeMhEE,176065,3,days
0,0.186,0.137,0,-14.14,1,0.035,0.415,0.899,0.11,0.124,173.782,audio_features,2KX2JoisGgrs9QlCVbSlCC,spotify:track:2KX2JoisGgrs9QlCVbSlCC,https://api.spotify.com/v1/tracks/2KX2JoisGgrs9QlCVbSlCC,https://api.spotify.com/v1/audio-analysis/2KX2JoisGgrs9QlCVbSlCC,128867,4,Made in Abyss
0,0.274,0.0692,10,-22.128,1,0.0347,0.989,0.776,0.0925,0.103,93.984,audio_features,7CBB1HtDDiTUjrmYXKAXaq,spotify:track:7CBB1HtDDiTUjrmYXKAXaq,https://api.spotify.com/v1/tracks/7CBB1HtDDiTUjrmYXKAXaq,https://api.spotify.com/v1/audio-analysis/7CBB1HtDDiTUjrmYXKAXaq,134440,4,"Newborn, Naked Morning"
0,0.233,0.228,7,-11.911,1,0.0327,0.353,0.926,0.275,0.185,91.907,audio_features,0bwh7DDPPVydRwL6qp2kMs,spotify:track:0bwh7DDPPVydRwL6qp2kMs,https://api.spotify.com/v1/tracks/0bwh7DDPPVydRwL6qp2kMs,https://api.spotify.com/v1/audio-analysis/0bwh7DDPPVydRwL6qp2kMs,155800,4,日差しの中で ~FGO~
0,0.108,0.0826,0,-21.105,0,0.0393,0.867,0.345,0.0449,0.0397,83.729,audio_features,0d1rRgW0IgfJwFgHLXWo9Z,spotify:track:0d1rRgW0IgfJwFgHLXWo9Z,https://api.spotify.com/v1/tracks/0d1rRgW0IgfJwFgHLXWo9Z,https://api.spotify.com/v1/audio-analysis/0d1rRgW0IgfJwFgHLXWo9Z,205080,4,We Have to Get to China
0,0.233,0.76,5,-7.829,0,0.112,0.278,0.567,0.12,0.323,213.994,audio_features,6jgz3qHKwsRv9JYCrw2QO2,spotify:track:6jgz3qHKwsRv9JYCrw2QO2,https://api.spotify.com/v1/tracks/6jgz3qHKwsRv9JYCrw2QO2,https://api.spotify.com/v1/audio-analysis/6jgz3qHKwsRv9JYCrw2QO2,207316,4,Khun
0,0.356,0.0927,7,-22.755,0,0.0801,0.994,0.935,0.116,0.0535,172.574,audio_features,2kU1qEBixawaX0Donv6us6,spotify:track:2kU1qEBixawaX0Donv6us6,https://api.spotify.com/v1/tracks/2kU1qEBixawaX0Donv6us6,https://api.spotify.com/v1/audio-analysis/2kU1qEBixawaX0Donv6us6,163813,4,"Merry-Go-Round of Life (from ""Howl's Moving Castle"") - Piano Version"
0,0.306,0.00653,5,-29.199,0,0.0394,0.958,0.932,0.128,0.21,77.002,audio_features,47vvW1lUth8NZ1rIW2VitW,spotify:track:47vvW1lUth8NZ1rIW2VitW,https://api.spotify.com/v1/tracks/47vvW1lUth8NZ1rIW2VitW,https://api.spotify.com/v1/audio-analysis/47vvW1lUth8NZ1rIW2VitW,62239,3,Departure
0,0.276,0.177,2,-16.791,1,0.0336,0.726,0.723,0.148,0.0394,100.16,audio_features,6mktMBAkKKGF9ZHRfn7Ohc,spotify:track:6mktMBAkKKGF9ZHRfn7Ohc,https://api.spotify.com/v1/tracks/6mktMBAkKKGF9ZHRfn7Ohc,https://api.spotify.com/v1/audio-analysis/6mktMBAkKKGF9ZHRfn7Ohc,115400,4,落日
0,0.413,0.32,1,-15.793,1,0.0367,0.349,0.961,0.0608,0.0665,180.106,audio_features,6cdRTS9WEv8IF12mL3FnrJ,spotify:track:6cdRTS9WEv8IF12mL3FnrJ,https://api.spotify.com/v1/tracks/6cdRTS9WEv8IF12mL3FnrJ,https://api.spotify.com/v1/audio-analysis/6cdRTS9WEv8IF12mL3FnrJ,105373,3,祝・映画化!!
0,0.508,0.0151,7,-21.693,0,0.0777,0.982,0.523,0.148,0.196,79.759,audio_features,3DYeBXdFnD2faejUwPlr5a,spotify:track:3DYeBXdFnD2faejUwPlr5a,https://api.spotify.com/v1/tracks/3DYeBXdFnD2faejUwPlr5a,https://api.spotify.com/v1/audio-analysis/3DYeBXdFnD2faejUwPlr5a,95613,4,"Mother Sea (from ""One Piece"") - Piano Version"
0,0.637,0.0777,0,-14.758,1,0.115,0.99,0.938,0.0934,0.331,148.186,audio_features,6qJRCdHnPO2zwuJf4xNdH9,spotify:track:6qJRCdHnPO2zwuJf4xNdH9,https://api.spotify.com/v1/tracks/6qJRCdHnPO2zwuJf4xNdH9,https://api.spotify.com/v1/audio-analysis/6qJRCdHnPO2zwuJf4xNdH9,99467,4,慈悲
0,0.51,0.274,5,-14.165,0,0.0348,0.981,0.9,0.123,0.0965,75.974,audio_features,1EyeHLX96JGGiF2l4tRvJR,spotify:track:1EyeHLX96JGGiF2l4tRvJR,https://api.spotify.com/v1/tracks/1EyeHLX96JGGiF2l4tRvJR,https://api.spotify.com/v1/audio-analysis/1EyeHLX96JGGiF2l4tRvJR,236120,4,GATE OF STEINER -Piano-
0,0.368,0.172,5,-19.991,1,0.037,0.987,0.925,0.12,0.201,104.409,audio_features,7kGSlJ7w8cHvKgEWFhaV4t,spotify:track:7kGSlJ7w8cHvKgEWFhaV4t,https://api.spotify.com/v1/tracks/7kGSlJ7w8cHvKgEWFhaV4t,https://api.spotify.com/v1/audio-analysis/7kGSlJ7w8cHvKgEWFhaV4t,97897,3,il sole
0,0.541,0.0311,7,-21.786,0,0.0733,0.994,0.938,0.0904,0.298,123.132,audio_features,5UAD8OmfbawhhQiOX7WiAm,spotify:track:5UAD8OmfbawhhQiOX7WiAm,https://api.spotify.com/v1/tracks/5UAD8OmfbawhhQiOX7WiAm,https://api.spotify.com/v1/audio-analysis/5UAD8OmfbawhhQiOX7WiAm,134213,3,"Kanashiki Kako (from""Fairy Tail"") - Piano Version"
0,0.221,0.0726,9,-17.167,1,0.0363,0.646,8.49e-05,0.129,0.136,114.736,audio_features,4sG3UjRzAAAZTMD4B098ec,spotify:track:4sG3UjRzAAAZTMD4B098ec,https://api.spotify.com/v1/tracks/4sG3UjRzAAAZTMD4B098ec,https://api.spotify.com/v1/audio-analysis/4sG3UjRzAAAZTMD4B098ec,114760,1,夕暮れ
0,0.385,0.0874,2,-21.796,1,0.0856,0.97,0.92,0.114,0.11,135.048,audio_features,0oMW4IX1H26YGWatbRov0l,spotify:track:0oMW4IX1H26YGWatbRov0l,https://api.spotify.com/v1/tracks/0oMW4IX1H26YGWatbRov0l,https://api.spotify.com/v1/audio-analysis/0oMW4IX1H26YGWatbRov0l,113120,4,Cruel Dilemme IV
0,0.277,0.0415,3,-23.933,1,0.0338,0.975,0.955,0.126,0.19,100.66,audio_features,54tyZ4LKFV0vQZIseBV0jA,spotify:track:54tyZ4LKFV0vQZIseBV0jA,https://api.spotify.com/v1/tracks/54tyZ4LKFV0vQZIseBV0jA,https://api.spotify.com/v1/audio-analysis/54tyZ4LKFV0vQZIseBV0jA,88427,3,In the Rain
0,0.194,0.0174,0,-26.644,1,0.0378,0.983,0.0391,0.0845,0.035,70.983,audio_features,60ifReooSk4yKVr4k059CG,spotify:track:60ifReooSk4yKVr4k059CG,https://api.spotify.com/v1/tracks/60ifReooSk4yKVr4k059CG,https://api.spotify.com/v1/audio-analysis/60ifReooSk4yKVr4k059CG,104053,4,You Are My Beautiful Song
0,0.611,0.68,11,-10.074,0,0.0286,0.471,0.75,0.084,0.377,120.029,audio_features,1XYLq3exYb7HaFYbdUJfOf,spotify:track:1XYLq3exYb7HaFYbdUJfOf,https://api.spotify.com/v1/tracks/1XYLq3exYb7HaFYbdUJfOf,https://api.spotify.com/v1/audio-analysis/1XYLq3exYb7HaFYbdUJfOf,105747,3,Butterfly Joe
0,0.483,0.0606,3,-21.296,1,0.0483,0.98,0.903,0.189,0.12,133.81,audio_features,73KPdKYj9ghwx6cSqcIc6W,spotify:track:73KPdKYj9ghwx6cSqcIc6W,https://api.spotify.com/v1/tracks/73KPdKYj9ghwx6cSqcIc6W,https://api.spotify.com/v1/audio-analysis/73KPdKYj9ghwx6cSqcIc6W,105613,4,"Otouto Mitai na Sonzai (from ""Your Lie in April"") - Piano Version"
0,0.306,0.325,9,-10.327,0,0.0307,0.956,0.865,0.128,0.237,75.792,audio_features,2rdV4U0MJoaultI3T0wya7,spotify:track:2rdV4U0MJoaultI3T0wya7,https://api.spotify.com/v1/tracks/2rdV4U0MJoaultI3T0wya7,https://api.spotify.com/v1/audio-analysis/2rdV4U0MJoaultI3T0wya7,128947,3,銀髪の少年
0,0.408,0.492,5,-11.862,1,0.0277,0.658,0.793,0.105,0.0787,99.966,audio_features,1AWnS38eXZkex55teTjSiH,spotify:track:1AWnS38eXZkex55teTjSiH,https://api.spotify.com/v1/tracks/1AWnS38eXZkex55teTjSiH,https://api.spotify.com/v1/audio-analysis/1AWnS38eXZkex55teTjSiH,190147,3,そして訪れた平和
0,0.443,0.284,7,-14.951,0,0.0333,0.523,0.825,0.103,0.316,90.817,audio_features,2I4RBS5SI7sg7KSN5dc1Sf,spotify:track:2I4RBS5SI7sg7KSN5dc1Sf,https://api.spotify.com/v1/tracks/2I4RBS5SI7sg7KSN5dc1Sf,https://api.spotify.com/v1/audio-analysis/2I4RBS5SI7sg7KSN5dc1Sf,98320,4,Kansas
0,0.587,0.355,2,-16.336,1,0.0389,0.886,0.903,0.11,0.75,160.035,audio_features,1LuHSkkfYqNQ9REmVSG5qN,spotify:track:1LuHSkkfYqNQ9REmVSG5qN,https://api.spotify.com/v1/tracks/1LuHSkkfYqNQ9REmVSG5qN,https://api.spotify.com/v1/audio-analysis/1LuHSkkfYqNQ9REmVSG5qN,112427,3,Miki
0,0.532,0.0228,5,-19.326,0,0.0712,0.985,0.941,0.112,0.0577,144.404,audio_features,4kgvX4EVI1R3PcYfk3ZMxV,spotify:track:4kgvX4EVI1R3PcYfk3ZMxV,https://api.spotify.com/v1/tracks/4kgvX4EVI1R3PcYfk3ZMxV,https://api.spotify.com/v1/audio-analysis/4kgvX4EVI1R3PcYfk3ZMxV,102053,3,Descending the Stairs
0,0.591,0.00303,2,-29.004,1,0.085,0.995,0.979,0.0396,0.459,140.91,audio_features,0f7xHVyHOyjNYHPNnSUYeR,spotify:track:0f7xHVyHOyjNYHPNnSUYeR,https://api.spotify.com/v1/tracks/0f7xHVyHOyjNYHPNnSUYeR,https://api.spotify.com/v1/audio-analysis/0f7xHVyHOyjNYHPNnSUYeR,122867,4,Juvenile Psalms
0,0.381,0.254,7,-14.79,1,0.0336,0.488,0.00788,0.197,0.146,80.04,audio_features,4AEo07oakprZcCmCjaBX57,spotify:track:4AEo07oakprZcCmCjaBX57,https://api.spotify.com/v1/tracks/4AEo07oakprZcCmCjaBX57,https://api.spotify.com/v1/audio-analysis/4AEo07oakprZcCmCjaBX57,148053,4,山間にて
0,0.506,0.11,10,-23.843,0,0.0426,0.975,0.956,0.109,0.229,115.101,audio_features,6pLuc3ikK3VDcmmNSEiAf0,spotify:track:6pLuc3ikK3VDcmmNSEiAf0,https://api.spotify.com/v1/tracks/6pLuc3ikK3VDcmmNSEiAf0,https://api.spotify.com/v1/audio-analysis/6pLuc3ikK3VDcmmNSEiAf0,110235,4,ayumu i
0,0.166,0.0833,7,-18.985,1,0.0418,0.948,0.904,0.0655,0.0445,130.033,audio_features,6e5nUhH2xx4iCC4lrAuLc4,spotify:track:6e5nUhH2xx4iCC4lrAuLc4,https://api.spotify.com/v1/tracks/6e5nUhH2xx4iCC4lrAuLc4,https://api.spotify.com/v1/audio-analysis/6e5nUhH2xx4iCC4lrAuLc4,190333,1,Men of the Earth
0,0.312,0.0212,5,-27.131,1,0.0511,0.983,0.0237,0.17,0.163,133.012,audio_features,0GA3IAQWhlwgXgd6aEcew3,spotify:track:0GA3IAQWhlwgXgd6aEcew3,https://api.spotify.com/v1/tracks/0GA3IAQWhlwgXgd6aEcew3,https://api.spotify.com/v1/audio-analysis/0GA3IAQWhlwgXgd6aEcew3,110720,1,Circulation
0,0.197,0.112,1,-17.292,1,0.0493,0.979,0.952,0.105,0.0747,197.232,audio_features,5J4QpLfLp5RyGt2epWw0ZU,spotify:track:5J4QpLfLp5RyGt2epWw0ZU,https://api.spotify.com/v1/tracks/5J4QpLfLp5RyGt2epWw0ZU,https://api.spotify.com/v1/audio-analysis/5J4QpLfLp5RyGt2epWw0ZU,158387,3,Future Nursery
0,0.485,0.0415,9,-25.599,1,0.0507,0.978,0.798,0.0722,0.114,114.677,audio_features,38DYHnTRQ4HgYmP32sS3vu,spotify:track:38DYHnTRQ4HgYmP32sS3vu,https://api.spotify.com/v1/tracks/38DYHnTRQ4HgYmP32sS3vu,https://api.spotify.com/v1/audio-analysis/38DYHnTRQ4HgYmP32sS3vu,233600,4,Anna - Piano Version
0,0.337,0.00568,6,-28.057,1,0.0435,0.99,0.0221,0.111,0.443,111.502,audio_features,5tBQykcYjtinrF9ev9mgST,spotify:track:5tBQykcYjtinrF9ev9mgST,https://api.spotify.com/v1/tracks/5tBQykcYjtinrF9ev9mgST,https://api.spotify.com/v1/audio-analysis/5tBQykcYjtinrF9ev9mgST,118693,3,Horizon
0,0.178,0.237,10,-15.489,1,0.0359,0.00381,0.8,0.092,0.262,99.347,audio_features,3SXIQYZmmx8m5KPZ0RyuFO,spotify:track:3SXIQYZmmx8m5KPZ0RyuFO,https://api.spotify.com/v1/tracks/3SXIQYZmmx8m5KPZ0RyuFO,https://api.spotify.com/v1/audio-analysis/3SXIQYZmmx8m5KPZ0RyuFO,84013,4,A Tree in the Dark
0,0.154,0.0821,8,-20.606,1,0.0425,0.884,0.862,0.0776,0.0371,93.463,audio_features,3MKlI3y3MQjcAzmgG3VJoe,spotify:track:3MKlI3y3MQjcAzmgG3VJoe,https://api.spotify.com/v1/tracks/3MKlI3y3MQjcAzmgG3VJoe,https://api.spotify.com/v1/audio-analysis/3MKlI3y3MQjcAzmgG3VJoe,162000,4,敗者
0,0.474,0.0904,11,-19.422,1,0.0378,0.983,0.878,0.209,0.48,83.581,audio_features,4yTKtoZPjU3MYaDuSc6Hsv,spotify:track:4yTKtoZPjU3MYaDuSc6Hsv,https://api.spotify.com/v1/tracks/4yTKtoZPjU3MYaDuSc6Hsv,https://api.spotify.com/v1/audio-analysis/4yTKtoZPjU3MYaDuSc6Hsv,139440,4,Hora Carpo
0,0.521,0.281,10,-12.51,0,0.0312,0.817,0.924,0.118,0.199,112.087,audio_features,6R24kPF92YaMvsK6K2Cpyv,spotify:track:6R24kPF92YaMvsK6K2Cpyv,https://api.spotify.com/v1/tracks/6R24kPF92YaMvsK6K2Cpyv,https://api.spotify.com/v1/audio-analysis/6R24kPF92YaMvsK6K2Cpyv,149200,3,イザベラの唄 (Mandolin Version)
0,0.24,0.00772,10,-28.248,1,0.0452,0.974,0.93,0.0756,0.0364,75.027,audio_features,73fSc5LqSBGYvMznxAsWdL,spotify:track:73fSc5LqSBGYvMznxAsWdL,https://api.spotify.com/v1/tracks/73fSc5LqSBGYvMznxAsWdL,https://api.spotify.com/v1/audio-analysis/73fSc5LqSBGYvMznxAsWdL,188272,4,Revelation
0,0.605,0.192,5,-18.296,1,0.0747,0.965,0.907,0.0871,0.804,126.652,audio_features,2gPkPYsK8qhBnqIb8bW8QB,spotify:track:2gPkPYsK8qhBnqIb8bW8QB,https://api.spotify.com/v1/tracks/2gPkPYsK8qhBnqIb8bW8QB,https://api.spotify.com/v1/audio-analysis/2gPkPYsK8qhBnqIb8bW8QB,131240,3,いつも何度でも(Instrumental)
0,0.206,0.239,7,-13.34,0,0.034,0.957,0.801,0.115,0.112,65.368,audio_features,68teXKcJUnOd2mGWahgcca,spotify:track:68teXKcJUnOd2mGWahgcca,https://api.spotify.com/v1/tracks/68teXKcJUnOd2mGWahgcca,https://api.spotify.com/v1/audio-analysis/68teXKcJUnOd2mGWahgcca,131947,4,寂静
0,0.461,0.0253,7,-27.676,1,0.033,0.991,0.826,0.152,0.247,88.385,audio_features,6JY6UlSalLhkq5kDFCko4Q,spotify:track:6JY6UlSalLhkq5kDFCko4Q,https://api.spotify.com/v1/tracks/6JY6UlSalLhkq5kDFCko4Q,https://api.spotify.com/v1/audio-analysis/6JY6UlSalLhkq5kDFCko4Q,80373,4,Hifumi (Medicine Song)
0,0.383,0.00467,1,-29.878,0,0.0528,0.991,0.865,0.109,0.225,69.003,audio_features,4AjlMD1d8wax7qGsVxrbjg,spotify:track:4AjlMD1d8wax7qGsVxrbjg,https://api.spotify.com/v1/tracks/4AjlMD1d8wax7qGsVxrbjg,https://api.spotify.com/v1/audio-analysis/4AjlMD1d8wax7qGsVxrbjg,217333,4,理想郷
0,0.418,0.255,0,-14.076,1,0.0504,0.522,0.871,0.122,0.245,209.784,audio_features,6TnRvZxTCinyDQVVj9uSaC,spotify:track:6TnRvZxTCinyDQVVj9uSaC,https://api.spotify.com/v1/tracks/6TnRvZxTCinyDQVVj9uSaC,https://api.spotify.com/v1/audio-analysis/6TnRvZxTCinyDQVVj9uSaC,124013,3,Lounge
0,0.134,0.109,11,-19.137,1,0.0367,0.96,0.918,0.121,0.117,78.018,audio_features,0BBCiDEfr2KZXjF6puSdp6,spotify:track:0BBCiDEfr2KZXjF6puSdp6,https://api.spotify.com/v1/tracks/0BBCiDEfr2KZXjF6puSdp6,https://api.spotify.com/v1/audio-analysis/0BBCiDEfr2KZXjF6puSdp6,94720,4,Cradle Of Myriad Stars
0,0.374,0.504,4,-3.018,0,0.0302,0.85,0.0263,0.108,0.358,110.474,audio_features,62fcs78JNSzeb5IMHCNpwm,spotify:track:62fcs78JNSzeb5IMHCNpwm,https://api.spotify.com/v1/tracks/62fcs78JNSzeb5IMHCNpwm,https://api.spotify.com/v1/audio-analysis/62fcs78JNSzeb5IMHCNpwm,221373,4,君をのせて
0,0.25,0.129,7,-20.137,1,0.0325,0.971,0.885,0.0981,0.0703,109.073,audio_features,4MU4CP6BlcLKpMwmgssHUm,spotify:track:4MU4CP6BlcLKpMwmgssHUm,https://api.spotify.com/v1/tracks/4MU4CP6BlcLKpMwmgssHUm,https://api.spotify.com/v1/audio-analysis/4MU4CP6BlcLKpMwmgssHUm,139907,4,Meguro
0,0.141,0.191,0,-15.328,1,0.0328,0.664,0.0207,0.183,0.0684,169.017,audio_features,7uNu0IWPFHHmi8KI3akdEg,spotify:track:7uNu0IWPFHHmi8KI3akdEg,https://api.spotify.com/v1/tracks/7uNu0IWPFHHmi8KI3akdEg,https://api.spotify.com/v1/audio-analysis/7uNu0IWPFHHmi8KI3akdEg,173627,4,Departure
0,0.523,0.097,11,-17.615,0,0.0454,0.977,0.836,0.0863,0.145,108.055,audio_features,2zszfnsU9IqrzCd1Nhuf2A,spotify:track:2zszfnsU9IqrzCd1Nhuf2A,https://api.spotify.com/v1/tracks/2zszfnsU9IqrzCd1Nhuf2A,https://api.spotify.com/v1/audio-analysis/2zszfnsU9IqrzCd1Nhuf2A,137213,4,Water Memory
0,0.438,0.0964,0,-20.403,1,0.0693,0.992,0.901,0.102,0.406,114.894,audio_features,0ciwrK2ri1Mp3KzNKKNUn1,spotify:track:0ciwrK2ri1Mp3KzNKKNUn1,https://api.spotify.com/v1/tracks/0ciwrK2ri1Mp3KzNKKNUn1,https://api.spotify.com/v1/audio-analysis/0ciwrK2ri1Mp3KzNKKNUn1,99163,4,"Pokémon Theme (Solo Piano) [From ""Pokémon the Movie: I Choose You""]"
0,0.271,0.0333,0,-22.754,1,0.0372,0.992,0.574,0.14,0.249,76.771,audio_features,1X5J4L0NgBAUONNTJ1SrnV,spotify:track:1X5J4L0NgBAUONNTJ1SrnV,https://api.spotify.com/v1/tracks/1X5J4L0NgBAUONNTJ1SrnV,https://api.spotify.com/v1/audio-analysis/1X5J4L0NgBAUONNTJ1SrnV,237453,4,Lullaby In The Peaceful Light
0,0.663,0.0833,5,-23.447,1,0.0831,0.99,0.831,0.0802,0.247,77.892,audio_features,7cj0Rn7htkVK8G2MYcIlFx,spotify:track:7cj0Rn7htkVK8G2MYcIlFx,https://api.spotify.com/v1/tracks/7cj0Rn7htkVK8G2MYcIlFx,https://api.spotify.com/v1/audio-analysis/7cj0Rn7htkVK8G2MYcIlFx,73507,4,Thought of You
0,0.291,0.156,0,-13.926,1,0.0323,0.784,0.022,0.124,0.103,77.09,audio_features,44rugL2fPwfJHMNa8LrRIN,spotify:track:44rugL2fPwfJHMNa8LrRIN,https://api.spotify.com/v1/tracks/44rugL2fPwfJHMNa8LrRIN,https://api.spotify.com/v1/audio-analysis/44rugL2fPwfJHMNa8LrRIN,147600,4,POLARIS
0,0.342,0.0287,1,-31.008,0,0.0411,0.986,0.775,0.179,0.121,64.366,audio_features,7h58iqcHzETIlKgztLu69z,spotify:track:7h58iqcHzETIlKgztLu69z,https://api.spotify.com/v1/tracks/7h58iqcHzETIlKgztLu69z,https://api.spotify.com/v1/audio-analysis/7h58iqcHzETIlKgztLu69z,228387,3,冷雨
0,0.555,0.0966,2,-18.37,0,0.0534,0.983,0.952,0.0931,0.356,99.63,audio_features,1WKXs9BlXdmN9qsBw2Cgcn,spotify:track:1WKXs9BlXdmN9qsBw2Cgcn,https://api.spotify.com/v1/tracks/1WKXs9BlXdmN9qsBw2Cgcn,https://api.spotify.com/v1/audio-analysis/1WKXs9BlXdmN9qsBw2Cgcn,109000,4,BEASTARS -pf solo-
0,0.507,0.192,0,-14.173,1,0.031,0.986,0.873,0.0992,0.121,74.909,audio_features,3RNK21auj9JCKhnQS1GhWf,spotify:track:3RNK21auj9JCKhnQS1GhWf,https://api.spotify.com/v1/tracks/3RNK21auj9JCKhnQS1GhWf,https://api.spotify.com/v1/audio-analysis/3RNK21auj9JCKhnQS1GhWf,132722,4,Sweet Fragments of Peace
0,0.225,0.0328,7,-22.823,0,0.0455,0.939,0.91,0.109,0.0603,113.88,audio_features,1a0JBGVyhUUVdynns4LoRo,spotify:track:1a0JBGVyhUUVdynns4LoRo,https://api.spotify.com/v1/tracks/1a0JBGVyhUUVdynns4LoRo,https://api.spotify.com/v1/audio-analysis/1a0JBGVyhUUVdynns4LoRo,130560,4,KK9(m19)
0,0.552,0.16,0,-20.914,1,0.0362,0.982,0.963,0.0927,0.377,88.176,audio_features,04g3KHv3tuxR2632NMi3sh,spotify:track:04g3KHv3tuxR2632NMi3sh,https://api.spotify.com/v1/tracks/04g3KHv3tuxR2632NMi3sh,https://api.spotify.com/v1/audio-analysis/04g3KHv3tuxR2632NMi3sh,182413,4,Oyoste Aina
0,0.629,0.206,5,-18.119,1,0.0426,0.99,0.955,0.112,0.47,179.983,audio_features,7rr9jeBLOlSrs1KmtFsjkt,spotify:track:7rr9jeBLOlSrs1KmtFsjkt,https://api.spotify.com/v1/tracks/7rr9jeBLOlSrs1KmtFsjkt,https://api.spotify.com/v1/audio-analysis/7rr9jeBLOlSrs1KmtFsjkt,92013,3,His Heart
